"id","jurisdiction","source_record_label","primary_url","source_topics","source_status","base_status","source_summary","mapped_topics","inferred_year","verification_status","source_page","source_row_number"
"nhgri-7f0d4de3113f0084376a","Louisiana","2021 State Bills Louisiana 2021 SB 119","https://legis.la.gov/legis/BillInfo.aspx?s=21RS&b=SB119&sbi=y","Health Insurance Coverage","Enacted","enacted","Requires health_insurance_coverage for annual MRI at age 25 and annual mammography at age 30 for women with a hereditary susceptibility to breast cancer based on pathogenic mutation carrier status. 6/1/21 Signed by the Governor. Becomes Act No. 45. Effective 1/1/2022.","health-insurance","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","772"
"nhgri-94eaccb36b5db6be1c86","Louisiana","2021 State Bills Louisiana 2021 SB 84","https://legis.la.gov/legis/BillInfo.aspx?s=21RS&b=SB84&sbi=y","Health Insurance Coverage","Enacted","enacted","Requires any health coverage plan renewed, delivered or issued for delivery in Louisiana to provide coverage for genetic or molecular testing for cancer including but not limited to tumor mutation testing, next generation sequencing, hereditary germline mutation testing, pharmacogenomic testing, whole exome and genome sequencing, and biomarker testing. 6/1/21 Signed by the Governor. Becomes Act No. 43. Effective 1/1/2022.","health-insurance","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","773"
"nhgri-8e12112be532f2bb29f9","Maine","2021 State Bills Maine 2021 LD 1085","http://legislature.maine.gov/LawMakerWeb/summary.asp?paper=HP0800&SessionID=14","Health Insurance Nondiscrimination|Other Lines of Insurance Nondiscrimination","Died","died","In the absence of a medical diagnosis of a disease, disorder or syndrome related to genetic information, a health insurer, life insurer or long-term care insurer may not cancel, limit or deny coverage or establish differentials in premium rates based on such genetic information. A health insurer, life insurer or long-term care insurer may not request, require, purchase or otherwise solicit genetic information; use genetic test results; or consider an individual's decisions or actions relating to genetic testing in any manner for any insurance purpose. 6/10/2021 Reports Read. On motion by Senator Sanborn of Cumberland the Majority Ought Not to Pass. Report accepted. In concurrence. Placed in Legislative Files. Died.","genetic-discrimination|health-insurance","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","774"
"nhgri-65b1295aa72ed7432db5","Maine","2021 State Bills Maine 2021 LD 1655","http://www.mainelegislature.org/legis/bills/display_ps.asp?PID=1456&snum=130&paper=&paperld=l&ld=1655","Privacy","Died","died","Establishes annual registration of data brokers. Requires data brokers to develop, implement and maintain a comprehensive information security program to protect personally identifiable information. Personally identifiable information includes genetic identifiers. Ought Not to Pass Pursuant To Joint Rule 310, Jun 2, 2021.","genetic-privacy","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","775"
"nhgri-d93aa8d430aab6528e87","Maine","2021 State Bills Maine 2021 LD 1714","http://www.mainelegislature.org/legis/bills/display_ps.asp?PID=1456&snum=130&paper=&paperld=l&ld=1714","Privacy","Died","died","Establishes consumer rights with respect to personal information collected by a business. Personal information includes biometric information. Biometric information is defined to include deoxyribonucleic acid. Died Between Houses, Jun 2, 2021.","genetic-privacy","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","776"
"nhgri-6ca3b55fa1d6a63b5da0","Maine","2021 State Bills Maine 2021 LD 29","http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280077952","Employment Nondiscrimination","Enacted","enacted","Conforms the Maine Apprenticeship Program to the Federal Equal Employment Opportunity Act of 1972. Requires a posting of statement that the apprentice will be accorded equal opportunity in all phases of apprenticeship employment and training, without discrimination because of various factors, including genetic information. 6/8/21 Signed by the Governor. Effective 90 days after adjournment (March 30, 2021).","employment|genetic-discrimination","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","777"
"nhgri-c91b7625e7a04c502fd7","Maryland","2021 State Bills Maryland 2021 HB 1256","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1256","Other Topics","Died","died","Requires the Maryland Department of Health to do the following: (1) by January 1, 2023, develop gene sequence and customer screening guidelines for gene synthesis providers and manufacturers of gene synthesis equipment that include certain requirements; (2) develop a process to certify that gene synthesis providers and manufacturers of gene synthesis equipment are in compliance with the guidelines requiring, on or after January 1, 2024, the Department to certify certain gene synthesis providers and equipment manufacturers. Gene synthesis provider does not include a research scientist making gene synthesis products for the research scientist's own use or for use by another research scientist. In the House - Withdrawn by Sponsor. Died.","","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","778"
"nhgri-aa8db50f2a05aa70729b","Maryland","2021 State Bills Maryland 2021 HB 148","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB0148","Privacy","Died","died","Amends statute requiring a business that maintains personal information of an individual residing in the State to implement and maintain certain security procedures and practices. The bill adds the following to the definition of personal information: genetic information with respect to an individual, including the genetic sample of an individual; the genetic test of an individual; the genetic test of an individual's family member; the manifestation of a disease or disorder in a family member of an individual; any request for and receipt of genetic counseling, or genetic education; and any information derived from genetic information with respect to an individual. In the Senate - First Reading Finance. Died.","genetic-privacy","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","779"
"nhgri-4cd67e1af6c0d1af71f0","Maryland","2021 State Bills Maryland 2021 HB 218","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB0218","Privacy","Died","died","Requires certain private entities in possession of biometric identifiers or biometric information to develop a written policy, made available to the public, establishing a certain retention schedule and guidelines for permanently destroying biometric identifiers and biometric information. Biometric identifier is defined to includes a genetic print. The bill defines confidential and sensitive to include a genetic marker and genetic testing information. In the House - Withdrawn by Sponsor. Died.","genetic-privacy","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","780"
"nhgri-bf415fee0f8d4249d778","Maryland","2021 State Bills Maryland 2021 HB 240","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/hb0240/?ys=2021rs","Other Topics|Privacy","Enacted","enacted","This bill establishes that a certain forensic genetic genealogical DNA analysis and search may not be initiated without certifying certain information before a court and obtaining a certain authorization from the court; prohibits certain biological samples subjected to certain forensic genetic genealogical profile analysis to be used to determine certain information about a certain donor; requires the Department of Public Safety and Correctional Services to produce a certain annual report; etc.","genetic-privacy","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","781"
"nhgri-090e344949416fcc2471","Maryland","2021 State Bills Maryland 2021 HB 810","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB0810","Other Topics","Died","died","Alters the definition of ""practice pharmacy"" to include the ordering and administering of certain laboratory tests. Requires the State Board of Pharmacy, on or before January 1, 2022, to adopt regulations authorizing a pharmacist to order and administer laboratory tests, without a written, oral or electronically transmitted prescription from an authorized prescriber that measure biomarkers, including deoxyribonucleic acid.","","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","782"
"nhgri-5a3bf75258ad4686a2d1","Maryland","2021 State Bills Maryland 2021 SB 112","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/sb0112","Privacy","Died","died","Amends statute requiring a business that maintains personal information of an individual residing in the State to implement and maintain certain security procedures and practices. The bill adds the following to the definition of personal information: genetic information with respect to an individual, including the genetic sample of an individual; the genetic test of an individual; the genetic test of an individual's family member; the manifestation of a disease or disorder in a family member of an individual; any request for and receipt of genetic counseling, or genetic education; and any information derived from genetic information with respect to an individual. In the Senate - Hearing 2/10 at 1:00 p.m. Died.","genetic-privacy","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","783"
"nhgri-d0157df31c86dd1c5e4a","Maryland","2021 State Bills Maryland 2021 SB 16","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/sb0016","Privacy","Died","died","Requires certain private entities in possession of biometric identifiers or biometric information to develop a written policy, made available to the public, establishing a certain retention schedule and guidelines for permanently destroying biometric identifiers and biometric information. Biometric identifier is defined to includes a genetic print. The bill defines confidential and sensitive to include a genetic marker and genetic testing information. In the Senate - Hearing 1/27 at 1:00 p.m. Died.","genetic-privacy","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","784"
"nhgri-5eb0068e3e226d008a42","Maryland","2021 State Bills Maryland 2021 SB 351","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/sb0351","Privacy","Died","died","Amends the statute requiring certain units of State government to employ reasonable security procedures and practices. Proposed changes to the law include altering the definition of biometric information by removing the term genetic print and adding an individual's DNA to the definition. In the House - Hearing 3/31 at 1:30 p.m. Died.","genetic-privacy","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","785"
"nhgri-38a628f0d6c570fc19da","Maryland","2021 State Bills Maryland 2021 SB 706","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0706","Other Topics","Died","died","Alters the definition of ""practice pharmacy"" to include the ordering and administering of certain laboratory tests. Requires the State Board of Pharmacy, on or before January 1, 2022, to adopt regulations authorizing a pharmacist to order and administer laboratory tests, without a written, oral or electronically transmitted prescription from an authorized prescriber that measure biomarkers, including deoxyribonucleic acid. In the Senate - Hearing 3/02 at 1:00 p.m. Died.","","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","786"
"nhgri-9b79cbabac313f93664a","Maryland","2021 State Bills Maryland 2021 SB 930","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0930","Privacy","Died","died","Requires certain businesses that collect a consumer's personal information to provide certain clear and conspicuous notices to the consumer at or before the point of collection. The bill defines biometric information to include an individual's DNA. In the Senate - First Reading Senate Rules. Died.","genetic-privacy","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","787"
"nhgri-eaea086185a563c3b0dd","Massachusetts","2021 State Bills Massachusetts 2021 H. 1792","https://malegislature.gov/Bills/192/H1792","Other Topics","Pending","pending","Prohibits any unit government from directly or indirectly: (1) excluding or partially excluding from participation, disadvantaging, harming, denying one or more benefits to, or otherwise subjecting a person to discrimination based on or because of one or more of the person�s protected characteristics; or (2) adopting, implementing or without limitation otherwise approving or utilizing any program, policy or practice that has a discriminatory effect. Protected characteristics includes genetic information. Carries over 2022.","","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","788"
"nhgri-760427e7b58a0344b523","Massachusetts","2021 State Bills Massachusetts 2021 H. 4152","https://malegislature.gov/Bills/192/H4152","Privacy","Pending","pending","Establishes protections relative to the processing of personal data and the free movement of personal data. Prohibits the processing of genetic data or biometric data for the purpose of uniquely identifying a natural person with certain exceptions. Carries over to 2022.","genetic-privacy","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","789"
"nhgri-466112fefa01868d6df2","Massachusetts","2021 State Bills Massachusetts 2021 H.1113","https://malegislature.gov/Bills/192/H1113","Health Insurance Coverage","Pending","pending","Requires certain insurers to provide benefits on a nondiscriminatory basis for the diagnosis and treatment of Alfi�s syndrome in individuals. Diagnosis of Alfi's Syndrome includes genetic testing. Carries over to 2022.","health-insurance","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","790"
"nhgri-97aaee8d7919dc6f963d","Massachusetts","2021 State Bills Massachusetts 2021 H.1175","https://malegislature.gov/Bills/192/H1175","Health Insurance Coverage","Pending","pending","Requires certain insurers to provide coverage for screening breast ultrasound or screening breast magnetic resonance imaging examination if the patient has additional risk factors for breast cancer including, but not limited to, family history and positive genetic testing. Carries over to 2022.","health-insurance","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","791"
"nhgri-36480b6ca505a574178b","Massachusetts","2021 State Bills Massachusetts 2021 H.1373","https://malegislature.gov/Bills/192/H1373","Other Topics","Pending","pending","Promotes fair housing by preventing discrimination against affordable housing based on various factors, including genetic information. Carries over to 2022.","","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","792"
"nhgri-ed36d1de8b1982cfaf93","Massachusetts","2021 State Bills Massachusetts 2021 H.142","https://malegislature.gov/Bills/192/H142","Privacy","Pending","pending","Establishes privacy protections for the collection, use, retention and disclosure of biometric information by businesses in the state of Massachusetts. Biometric information is defined to include a DNA sequence. Carries over to 2022.","genetic-privacy","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","793"
"nhgri-d76e68d1710d0d672a03","Massachusetts","2021 State Bills Massachusetts 2021 H.2304","https://malegislature.gov/Bills/192/H2304","Other Topics","Pending","pending","Creates a pancreatic cancer advisory council within the health department. Requires the commissioner of insurance to survey health insurers in the commonwealth to ascertain coverage benefits of genetic testing for pancreatic cancer across health insurance plans, and present findings to the committee on health care financing and the committee on financial services no later than June 30, 2022. Carries over to 2022.","","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","794"
"nhgri-104319fc5607cce6db6c","Massachusetts","2021 State Bills Massachusetts 2021 H.4029","https://malegislature.gov/Bills/192/H4029","Privacy","Pending","pending","Establishes requirements for specified persons, partnerships or corporations that maintain high-risk information systems. A high-risk information system involves the personal information of a significant numbers of consumers regarding various characteristics, including genetic data. Carries over to 2022.","genetic-privacy","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","795"
"nhgri-02c704889f1ef5aac296","Massachusetts","2021 State Bills Massachusetts 2021 S. 2102","https://malegislature.gov/Bills/192/S2102","Employment Nondiscrimination","Pending","pending","Requires the commission on workplace harassment and sexual assault in the legislature to research and develop model workplace harassment policies for consideration and use by the Senate and House of Representatives. The model policies must address identity-based harassment, including harassment based on genetic information. Carries over to 2022.","employment|genetic-discrimination","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","796"
"nhgri-aea4ef918ca34966ca38","Massachusetts","2021 State Bills Massachusetts 2021 S. 46","https://malegislature.gov/Bills/192/S46","Privacy","Pending","pending","Establishes privacy protections for the collection, use, retention and disclosure of biometric information by businesses in the state of Massachusetts. Biometric information is defined to include. Carries over to 2022.","genetic-privacy","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","797"
"nhgri-47659adde5d06a1d1271","Massachusetts","2021 State Bills Massachusetts 2021 S. 50","https://malegislature.gov/Bills/192/S50","Privacy","Pending","pending","Amends statute to protect personal information under the security breach law. Adds genetic information to the scope of information covered under the law. Referred to the Senate committee on Advanced Information Technology, the Internet and Cybersecurity. Carries over to 2022.","genetic-privacy","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","798"
"nhgri-b6f9ee6530f34de97117","Massachusetts","2021 State Bills Massachusetts 2021 S. 867","https://malegislature.gov/Bills/192/S867","Other Topics","Pending","pending","Promotes fair housing by preventing discrimination against affordable housing based on various factors, including genetic information. Carries over to 2022.","","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","799"
"nhgri-c9bf41b61d4ad37e3ab4","Massachusetts","2021 State Bills Massachusetts 2021 S.1385","https://malegislature.gov/Bills/192/S1385","Other Topics","Pending","pending","Creates a pancreatic cancer advisory council within the health department. Requires the commissioner of insurance to survey health insurers in the commonwealth to ascertain coverage benefits of genetic testing for pancreatic cancer across health insurance plans, and present findings to the committee on health care financing and the committee on financial services no later than June 30, 2022. Carries over to 2022.","","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","800"
"nhgri-9c799400d82d09c50109","Massachusetts","2021 State Bills Massachusetts 2021 S.161","https://malegislature.gov/Bills/192/S161","Privacy","Pending","pending","Amends statute to protect biometric information under the security breach law. Adds biometric indicator or any unique biological attribute or measurement that can be used to authenticate the identity of an individual, including genetic information, to the scope of information covered under the law. Carries over to 2022.","genetic-privacy","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","801"
"nhgri-594fdabafff4f7303cd2","Massachusetts","2021 State Bills Massachusetts 2021 S.697","https://malegislature.gov/Bills/192/S697","Health Insurance Coverage","Pending","pending","Requires certain insurers to provide coverage for screening breast ultrasound or screening breast magnetic resonance imaging examination if the patient has additional risk factors for breast cancer including, but not limited to, family history and positive genetic testing. Carries over to 2022.","health-insurance","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","802"
"nhgri-4a6630602c9f8feb1215","Massachusetts","2021 State Bills Massachusetts 2021 S.996","https://malegislature.gov/Bills/192/S996","Other Topics","Pending","pending","Prohibits any unit government from directly or indirectly: (1) excluding or partially excluding from participation, disadvantaging, harming, denying one or more benefits to, or otherwise subjecting a person to discrimination based on or because of one or more of the person�s protected characteristics; or (2) adopting, implementing or without limitation otherwise approving or utilizing any program, policy or practice that has a discriminatory effect. Carries over to 2022.","","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","803"
"nhgri-1d4e3d235f0c0fe0c75d","Michigan","2021 State Bills Michigan 2021 HB 4581","https://www.legislature.mi.gov/(S(zpjkw4ne1hsajejgy2jzbm5i))/mileg.aspx?page=getObject&objectName=2021-HB-4581","Employment Nondiscrimination","Pending","pending","Requires an employer that employs 50 or more individuals at any time during the calendar year at a single work site in the state to inform employees of, and keep posted at the work site in a conspicuous place where employees may conveniently read it, a notice that includes specified information. Required notification includes a statement that it is illegal under federal law to pay employees different wages for the same work based solely on various characteristics, including genetic information. Carries over to 2022.","employment|genetic-discrimination","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","804"
"nhgri-6cddf36aae5aec831fe4","Michigan","2021 State Bills Michigan 2021 SB 327","https://www.legislature.mi.gov/(S(zpjkw4ne1hsajejgy2jzbm5i))/mileg.aspx?page=getObject&objectName=2021-SB-0327","Employment Nondiscrimination","Pending","pending","Requires an employer that employs 50 or more individuals at any time during the calendar year at a single work site in the state to inform employees of, and keep posted at the work site in a conspicuous place where employees may conveniently read it, a notice that includes specified information. Required notification includes a statement that it is illegal under federal law to pay employees different wages for the same work based solely on various characteristics, including genetic information. Carries over to 2022.","employment|genetic-discrimination","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","805"
"nhgri-3423b797137ab3fcd755","Minnesota","2021 State Bills Minnesota 2021 HF 1492","https://www.revisor.mn.gov/bills/bill.php?b=House&f=HF1492&ssn=0&y=2021","Privacy","Pending","pending","Provides various rights to consumers regarding personal data. Requires certain businesses to conduct and document a data protection assessment of processing activities involving personal data, including sensitive data. Requires data controllers to obtain consent from consumers before processing sensitive data. Sensitive data is defined to include the processing of genetic or biometric data for the purpose of uniquely identifying a natural person. Carries over to 2022 session.","genetic-privacy","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","806"
"nhgri-206b19a5e48042e6003c","Minnesota","2021 State Bills Minnesota 2021 HF 2414","https://www.revisor.mn.gov/bills/bill.php?f=HF2414&b=house&y=2021&ssn=0","Health Insurance Coverage","Pending","pending","Requires every policy, plan, certificate, or contract referred to in subdivision that provides coverage to a Minnesota resident to provide coverage for all diagnostic and preventive screenings and tests related to breast cancer, including but not limited to genetic testing, breast examination, mammography, magnetic resonance imaging, digital breast tomosynthesis, ultrasound, thermography, biopsy, and other breast cancer screening tests currently being evaluated by the federal Food and Drug Breast Cancer research Foundation. Carries over to 2022 session.","health-insurance","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","807"
"nhgri-47e512fa28d8b71c0aa0","Minnesota","2021 State Bills Minnesota 2021 HF 36","http://www.house.leg.state.mn.us/bills/Info/hf36","Privacy","Enacted","enacted","Relates to consumer data privacy. Establishes business obligations regarding: (1) collection and disclosure of personal information; and (2) sale of personal information to third parties. Gives various rights to consumers regarding personal data. Personal information includes biometric information such as genetic information. Carries over to 2022 session.","genetic-privacy","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","808"
"nhgri-8452ac10c1593b1e5909","Minnesota","2021 State Bills Minnesota 2021 HF 81","https://www.revisor.mn.gov/bills/bill.php?b=House&f=HF0081&ssn=0&y=2021","Other Topics","Pending","pending","Requires the Minnesota Board of Pharmacy to establish a pharmacogenomics task force to evaluate and assess the current availability of pharmacogenomics statewide and to develop recommendations for making pharmacogenomics available statewide. Carries over to 2022 session.","","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","809"
"nhgri-b85673fd0fee07db829e","Minnesota","2021 State Bills Minnesota 2021 SF 1408","https://www.revisor.mn.gov/bills/bill.php?f=SF1408&y=2021&ssn=0&b=senate","Privacy","Pending","pending","Provides various rights to consumers regarding personal data. Requires certain businesses to conduct and document a data protection assessment of processing activities involving personal data, including sensitive data. Requires data controllers to obtain consent from consumers before processing sensitive data. Sensitive data is defined to include the processing of genetic or biometric data for the purpose of uniquely identifying a natural person. Carries over to 2022 session.","genetic-privacy","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","810"
"nhgri-aea679c89c79c2fc07ae","Minnesota","2021 State Bills Minnesota 2021 SF 215","https://www.revisor.mn.gov/bills/bill.php?f=SF215&y=2021&ssn=0&b=senate","Other Topics","Pending","pending","Establishes a grant program within the health department to award grants to persons, organizations, and entities to fund research studies on the evidence needed to: (1) support payer reimbursement and funding of pharmacogenomics (PGx) testing; (2) determine and validate new PGx variants in diverse populations such as Native Americans and Somali groups; (3) determine ethical, legal, and social implications of PGx; (4) determine the technical aspects needed to protect data and privacy as it relates to PGx; and (5) determine the education needed for successful PGx implementation. Carries over to 2022 session.","","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","811"
"nhgri-2f709a482e22b7a6cc0b","Minnesota","2021 State Bills Minnesota 2021 SF 2320","https://www.revisor.mn.gov/bills/bill.php?b=Senate&f=SF2320&ssn=0&y=2021","Health Insurance Coverage","Pending","pending","Requires every policy, plan, certificate, or contract referred to in subdivision that provides coverage to a Minnesota resident to provide coverage for all diagnostic and preventive screenings and tests related to breast cancer, including but not limited to genetic testing, breast examination, mammography, magnetic resonance imaging, digital breast tomosynthesis, ultrasound, thermography, biopsy, and other breast cancer screening tests currently being evaluated by the federal Food and Drug Breast Cancer research Foundation. Carries over to 2022 session.","health-insurance","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","812"
"nhgri-46d684b7407c44d47e83","Minnesota","2021 State Bills Minnesota 2021SF 248","https://www.revisor.mn.gov/bills/bill.php?f=SF248&y=2021&ssn=0&b=senate","Other Topics","Pending","pending","Requires the Minnesota Board of Pharmacy to establish a pharmacogenomics task force to evaluate and assess the current availability of pharmacogenomics statewide and to develop recommendations for making pharmacogenomics available statewide. Carries over to 2022 session.","","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","813"
"nhgri-e4cb4812af1738b4a5be","Missouri","2021 State Bills Missouri 2021 HB 995","https://house.mo.gov/Bill.aspx?bill=HB995&year=2021&code=R","Research|Use of Residual Newborn Screening Specimens","Died","died","Amends statute section pertaining to the release of residual newborn screening specimens for anonymous scientific study. Requires consent of parent or legal guardian be obtained for such release at the time of specimen collection. 2/23/2021 - House public hearing completed. Died.","newborn-screening|research","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","814"
"nhgri-acb6a51a47b4065c9eb6","Missouri","2021 State Bills Missouri 2021 HJR 51","https://house.mo.gov/Bill.aspx?bill=HJR51&year=2021&code=R","Health Insurance Nondiscrimination","Died","died","Proposes a Constitutional amendment, if approved by the voters, to provide that prohibits health plans from limiting or excluding benefits relating to any condition based on the fact that the condition is a preexisting condition or charging a different premium rate or imposing different out-of-pocket costs for the same coverage based on the fact that a person covered under the plan has a preexisting condition. Genetic information should not be treated as a preexisting condition in the absence of a diagnosis of the condition related to such information. 4/13/2021 Reported Do Pass House Rules Committee. Died.","genetic-discrimination|health-insurance","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","815"
"nhgri-4438e4fd9bba80e8c6d4","Missouri","2021 State Bills Missouri 2021 SJR 26","https://www.senate.mo.gov/21info/BTS_Web/Bill.aspx?SessionType=R&BillID=57170701","Health Insurance Nondiscrimination","Died","died","Proposes a Constitutional amendment, if approved by the voters, to provide that prohibits health plans from limiting or excluding benefits relating to any condition based on the fact that the condition is a preexisting condition or charging a different premium rate or imposing different out-of-pocket costs for the same coverage based on the fact that a person covered under the plan has a preexisting condition. Genetic information should not be treated as a preexisting condition in the absence of a diagnosis of the condition related to such information. 4/22/2021 Voted Do Pass Senate Insurance and Banking Committee. Died.","genetic-discrimination|health-insurance","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","816"
"nhgri-67ffaf2db63fd2c492f2","Nevada","2021 State Bills Nevada 2021 AB 198","https://www.leg.state.nv.us/Session/81st2021/Reports/history.cfm?DocumentType=1&BillNo=198","Health Insurance Coverage","Died","died","Requires the State Plan for Medicaid to pay the nonfederal share of expenditures incurred to perform genetic testing to detect birth defects in the fetus of a pregnant woman who is 40 years of age or older. Died.","health-insurance","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","817"
"nhgri-067d64abd89dd194c4ad","Nevada","2021 State Bills Nevada 2021 SB 251","https://www.leg.state.nv.us/Session/81st2021/Reports/history.cfm?DocumentType=2&BillNo=251","Health Insurance Coverage","Enacted","enacted","Requires a primary care provider to administer a genetic test for harmful mutations in the BRCA gene if clinically indicated as a result of genetic counseling. The State Plan for Medicaid must pay the nonfederal share of expenditures incurred for screening, genetic counseling and testing for harmful mutations in the BRCA gene for women under circumstances where such screening, genetic counseling or testing is required. Insurers must cover the cost of screening, genetic counseling and testing for harmful mutations in the BRCA gene for women under circumstances where such screening, genetic counseling or testing is required. 5/27/2021 Approved by the Governor. Effective 1/1/2022.","health-insurance","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","818"
"nhgri-061f7ef64aaa8e1d6eae","New Hampshire","2021 State Bills New Hampshire 2021 HB 597","http://gencourt.state.nh.us/bill_status/Results.aspx?q=1&txtbillnumber=hb597&txtsessionyear=2021","Privacy","Pending","pending","Provides that an individual has an expectation of privacy in personal information, including content and usage, given or available to third-party providers of information and services, including cellular and land-line telephone, electric, water, and other utility services; Internet service providers; cable television providers; streaming services; social media providers; email service providers; banks and financial institutions; insurance companies; and credit card companies. Prohibits municipal, county, state, or federal department, agency, employee, elected official, or contractors from acquiring, collecting, retaining, or using personal information, directly or indirectly, related to customers of third-party providers of information and services located in New Hampshire except under certain circumstances. Personal information is defined to include genetic profiles and DNA/RNA data. Hearing on 3/05/2021. Carries over to 2022.","genetic-privacy","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","819"
